time_utc,time_utc,lmp,PredictedLMP
2018-04-26 18:15:00+00:00,,87.0177,41.17471551553357
2018-04-26 18:20:00+00:00,,22.8985,27.72578835266039
2018-04-26 18:25:00+00:00,,24.3842,49.417244336437975
2018-04-26 18:30:00+00:00,,17.4108,54.34236451555291
2018-04-26 18:35:00+00:00,,21.6748,34.70431127249971
2018-04-26 18:40:00+00:00,,19.3615,47.31670824358159
2018-04-26 18:45:00+00:00,,19.7274,40.927050784737126
2018-04-26 18:50:00+00:00,,29.6624,40.53255612338643
2018-04-26 18:55:00+00:00,,24.5547,33.04911341975695
2018-04-26 19:00:00+00:00,,38.5008,55.79821266240001
2018-04-26 19:05:00+00:00,,28.0312,22.724519373978268
2018-04-26 19:10:00+00:00,,26.6539,40.1093918803854
2018-04-26 19:15:00+00:00,,37.1635,28.518518624821922
2018-04-26 19:20:00+00:00,,59.4047,50.25510060878144
2018-04-26 19:25:00+00:00,,34.4164,58.75990112232999
2018-04-26 19:30:00+00:00,,28.3847,38.15379338941386
2018-04-26 19:35:00+00:00,,23.0931,28.65694553177746
2018-04-26 19:40:00+00:00,,22.5356,33.5215839559852
2018-04-26 19:45:00+00:00,,25.7597,43.257961022344446
2018-04-26 19:50:00+00:00,,24.0995,22.230540929196753
2018-04-26 19:55:00+00:00,,24.6477,42.424842112043116
2018-04-26 20:00:00+00:00,,34.2937,40.21728506209042
2018-04-26 20:05:00+00:00,,24.8946,38.401716236001164
2018-04-26 20:10:00+00:00,,49.5854,34.78577162627476
2018-04-26 20:15:00+00:00,,27.4836,32.76766540769474
2018-04-26 20:20:00+00:00,,62.9032,43.23348761870123
2018-04-26 20:25:00+00:00,,40.2159,40.040990963122674
2018-04-26 20:30:00+00:00,,29.4137,19.973262628630415
2018-04-26 20:35:00+00:00,,24.5837,51.007483186783205
2018-04-26 20:40:00+00:00,,22.097,35.90293036739337
2018-04-26 20:45:00+00:00,,17.5796,31.262776237271837
2018-04-26 20:50:00+00:00,,23.7621,39.38264386841961
2018-04-26 20:55:00+00:00,,20.6158,33.675610228841
2018-04-26 21:00:00+00:00,,19.6249,30.338309025702355
2018-04-26 21:05:00+00:00,,18.9064,32.55083915888297
2018-04-26 21:10:00+00:00,,17.822,42.425144324384256
2018-04-26 21:15:00+00:00,,18.2513,24.387727055031466
2018-04-26 21:20:00+00:00,,18.3025,29.391649436775765
2018-04-26 21:25:00+00:00,,19.2502,52.50595549484236
2018-04-26 21:30:00+00:00,,16.4441,37.31785502669474
2018-04-26 21:35:00+00:00,,19.6757,43.39370068444539
2018-04-26 21:40:00+00:00,,19.2634,41.060764767568095
2018-04-26 21:45:00+00:00,,19.1379,38.77787568309846
2018-04-26 21:50:00+00:00,,18.9607,41.74288961228019
2018-04-26 21:55:00+00:00,,19.6174,29.142526676100047
2018-04-26 22:00:00+00:00,,27.6418,24.858790202191177
2018-04-26 22:05:00+00:00,,24.4658,44.576810632988774
2018-04-26 22:10:00+00:00,,24.211,37.12742170277649
2018-04-26 22:15:00+00:00,,23.4847,37.00957588407496
2018-04-26 22:20:00+00:00,,19.3282,34.17228435666975
2018-04-26 22:25:00+00:00,,18.6771,22.057915052473994
2018-04-26 22:30:00+00:00,,16.2592,29.232004540667884
2018-04-26 22:35:00+00:00,,21.7247,30.64864337708479
2018-04-26 22:40:00+00:00,,25.0576,27.014878011715282
2018-04-26 22:45:00+00:00,,16.6923,27.067167913857773
2018-04-26 22:50:00+00:00,,12.8877,22.322491399510685
2018-04-26 22:55:00+00:00,,20.6438,26.640039500586774
2018-04-26 23:00:00+00:00,,20.8097,28.938700368577827
2018-04-26 23:05:00+00:00,,19.1456,22.638054035911356
2018-04-26 23:10:00+00:00,,17.7496,41.65677681270648
2018-04-26 23:15:00+00:00,,17.8731,24.63890782821999
2018-04-26 23:20:00+00:00,,18.126,18.83904386148869
2018-04-26 23:25:00+00:00,,17.7947,29.244423409710667
2018-04-26 23:30:00+00:00,,15.3225,31.699020013777815
2018-04-26 23:35:00+00:00,,17.779,33.33160146800401
2018-04-26 23:40:00+00:00,,18.3735,32.840161945675064
2018-04-26 23:45:00+00:00,,18.0956,27.793413262008862
2018-04-26 23:50:00+00:00,,17.9528,31.416635904502385
2018-04-26 23:55:00+00:00,,16.9672,21.526493403542705
2018-04-27 00:00:00+00:00,,15.5557,26.06246169234362
2018-04-27 00:05:00+00:00,,20.6313,25.55602004922936
2018-04-27 00:10:00+00:00,,15.5888,25.912867648812572
2018-04-27 00:15:00+00:00,,16.8299,22.10585439664206
2018-04-27 00:20:00+00:00,,16.672,25.987216537626782
2018-04-27 00:25:00+00:00,,16.9124,27.927522448737378
2018-04-27 00:30:00+00:00,,16.7278,22.716472105303758
2018-04-27 00:35:00+00:00,,19.5804,21.904507807610493
2018-04-27 00:40:00+00:00,,81.3428,20.38693539431953
2018-04-27 00:45:00+00:00,,21.1074,17.043064260533335
2018-04-27 00:50:00+00:00,,20.7337,24.22359618285618
2018-04-27 00:55:00+00:00,,18.5828,16.02999326772224
2018-04-27 01:00:00+00:00,,12.1016,20.21854805190325
2018-04-27 01:05:00+00:00,,16.6712,23.209720876304957
2018-04-27 01:10:00+00:00,,13.0364,20.955123952109307
2018-04-27 01:15:00+00:00,,100.0,22.406851675039675
2018-04-27 01:20:00+00:00,,29.1083,18.815219484335962
2018-04-27 01:25:00+00:00,,27.6134,16.44112806579736
2018-04-27 01:30:00+00:00,,25.623,22.226734935991743
2018-04-27 01:35:00+00:00,,19.9846,22.353717290656913
2018-04-27 01:40:00+00:00,,26.3446,14.697168200522785
2018-04-27 01:45:00+00:00,,43.6153,19.46236130803413
2018-04-27 01:50:00+00:00,,28.8071,24.73101819379581
2018-04-27 01:55:00+00:00,,22.0005,29.102156346436182
2018-04-27 02:00:00+00:00,,23.0256,27.420777016861926
2018-04-27 02:05:00+00:00,,20.8999,26.717851522841837
2018-04-27 02:10:00+00:00,,29.3595,28.795546835076696
2018-04-27 02:15:00+00:00,,21.3656,25.37178882172761
2018-04-27 02:20:00+00:00,,20.626,20.337079527365912
2018-04-27 02:25:00+00:00,,20.9545,20.291205444485747
2018-04-27 02:30:00+00:00,,20.2801,14.08233313955092
2018-04-27 02:35:00+00:00,,19.9007,20.529486911879687
2018-04-27 02:40:00+00:00,,20.0065,25.68140890810488
2018-04-27 02:45:00+00:00,,19.38,30.914137060942345
2018-04-27 02:50:00+00:00,,19.5638,25.77992642383864
2018-04-27 02:55:00+00:00,,20.3484,30.28198089893374
2018-04-27 03:00:00+00:00,,19.995,19.362881146833065
2018-04-27 03:05:00+00:00,,20.1268,21.455347097669264
2018-04-27 03:10:00+00:00,,20.3436,26.76417852919838
2018-04-27 03:15:00+00:00,,19.1264,23.11132246500375
2018-04-27 03:20:00+00:00,,18.8952,29.773326730417825
2018-04-27 03:25:00+00:00,,18.838,25.28054345511742
2018-04-27 03:30:00+00:00,,18.9574,31.729247833090977
2018-04-27 03:35:00+00:00,,18.5865,28.251163450064915
2018-04-27 03:40:00+00:00,,18.4802,29.062811984967837
2018-04-27 03:45:00+00:00,,18.5715,31.167817716513678
2018-04-27 03:50:00+00:00,,17.7679,24.39053504073766
2018-04-27 03:55:00+00:00,,17.8047,31.235240745321615
2018-04-27 04:00:00+00:00,,18.4182,29.77273799934983
2018-04-27 04:05:00+00:00,,18.3914,28.060883300488253
2018-04-27 04:10:00+00:00,,18.4924,30.713043929116484
2018-04-27 04:15:00+00:00,,18.6819,28.472627029339037
2018-04-27 04:20:00+00:00,,18.6722,28.115104315771244
2018-04-27 04:25:00+00:00,,18.6348,23.260045690163036
2018-04-27 04:30:00+00:00,,18.6392,21.280936550213287
2018-04-27 04:35:00+00:00,,18.663,29.512600621929124
2018-04-27 04:40:00+00:00,,18.6324,28.228679633829483
2018-04-27 04:45:00+00:00,,18.6302,23.14359210744639
2018-04-27 04:50:00+00:00,,18.612,23.81006410332162
2018-04-27 04:55:00+00:00,,18.5741,23.604308936633906
2018-04-27 05:00:00+00:00,,18.6042,25.68444359112694
2018-04-27 05:05:00+00:00,,18.3954,24.357878571476597
2018-04-27 05:10:00+00:00,,18.3431,23.66617549554321
2018-04-27 05:15:00+00:00,,18.3099,22.497363857709573
2018-04-27 05:20:00+00:00,,18.0007,24.325573387057904
2018-04-27 05:25:00+00:00,,17.893,25.590357129775185
2018-04-27 05:30:00+00:00,,17.8179,26.19649170693249
2018-04-27 05:35:00+00:00,,17.6219,21.529969811153727
2018-04-27 05:40:00+00:00,,17.5518,23.458151967572753
2018-04-27 05:45:00+00:00,,17.5021,23.19224832688365
2018-04-27 05:50:00+00:00,,16.426,24.10673362127577
2018-04-27 05:55:00+00:00,,15.6805,19.36159776535696
2018-04-27 06:00:00+00:00,,15.3759,23.225996292479568
2018-04-27 06:05:00+00:00,,15.9883,20.407465377660888
2018-04-27 06:10:00+00:00,,15.9971,23.458714845964998
2018-04-27 06:15:00+00:00,,15.8282,21.18170539954881
2018-04-27 06:20:00+00:00,,15.688,20.597942834845114
2018-04-27 06:25:00+00:00,,15.5006,24.128884367199014
2018-04-27 06:30:00+00:00,,15.5338,22.61976943906185
2018-04-27 06:35:00+00:00,,15.486,20.60266631828307
2018-04-27 06:40:00+00:00,,15.2875,15.374201462200501
2018-04-27 06:45:00+00:00,,15.5808,15.619208543151304
2018-04-27 06:50:00+00:00,,15.5838,16.0498727969032
2018-04-27 06:55:00+00:00,,15.615,16.769703943764807
2018-04-27 07:00:00+00:00,,15.4749,17.769567141428105
2018-04-27 07:05:00+00:00,,15.4445,17.95108879211953
2018-04-27 07:10:00+00:00,,15.5192,17.718777591002596
2018-04-27 07:15:00+00:00,,15.5289,16.85443463396878
2018-04-27 07:20:00+00:00,,15.4867,20.24692516466106
2018-04-27 07:25:00+00:00,,15.2472,19.75139395723059
2018-04-27 07:30:00+00:00,,15.2132,18.146555291424562
2018-04-27 07:35:00+00:00,,15.195,18.66490551693352
2018-04-27 07:40:00+00:00,,15.1062,21.766751052167873
2018-04-27 07:45:00+00:00,,15.2011,19.90721384715086
2018-04-27 07:50:00+00:00,,15.1945,18.067871273943283
2018-04-27 07:55:00+00:00,,15.2328,20.42748714837736
2018-04-27 08:00:00+00:00,,15.2326,20.715538381399575
2018-04-27 08:05:00+00:00,,15.322,15.262242154922511
2018-04-27 08:10:00+00:00,,15.3675,21.67638599031792
2018-04-27 08:15:00+00:00,,15.401,23.678307733513332
2018-04-27 08:20:00+00:00,,15.3774,17.26758490360546
2018-04-27 08:25:00+00:00,,15.1884,22.101642137826428
2018-04-27 08:30:00+00:00,,16.3004,17.287453422107745
2018-04-27 08:35:00+00:00,,15.7369,18.55094491289673
2018-04-27 08:40:00+00:00,,15.8306,13.796517535250318
2018-04-27 08:45:00+00:00,,17.0079,25.16826402146439
2018-04-27 08:50:00+00:00,,16.7882,17.657467353966304
2018-04-27 08:55:00+00:00,,17.2557,21.07922890943097
2018-04-27 09:00:00+00:00,,17.3648,19.263859955739484
2018-04-27 09:05:00+00:00,,17.1802,18.34330912266651
2018-04-27 09:10:00+00:00,,17.2121,19.437966204482116
2018-04-27 09:15:00+00:00,,17.2143,17.588890801980426
2018-04-27 09:20:00+00:00,,17.5244,17.735692781004037
2018-04-27 09:25:00+00:00,,17.6087,17.03863283989447
2018-04-27 09:30:00+00:00,,17.5986,14.868218532272662
2018-04-27 09:35:00+00:00,,17.4795,14.4363872415397
2018-04-27 09:40:00+00:00,,17.5801,18.52419898043082
2018-04-27 09:45:00+00:00,,18.0173,21.08828159657474
2018-04-27 09:50:00+00:00,,19.6616,19.393016615224617
2018-04-27 09:55:00+00:00,,18.6875,17.062418931357847
2018-04-27 10:00:00+00:00,,18.2037,18.15028631159798
2018-04-27 10:05:00+00:00,,18.4152,18.49209306324346
2018-04-27 10:10:00+00:00,,18.1645,20.63702514568378
2018-04-27 10:15:00+00:00,,19.7534,23.404146103938896
2018-04-27 10:20:00+00:00,,19.6789,23.62238323097843
2018-04-27 10:25:00+00:00,,19.7758,20.75301754231223
2018-04-27 10:30:00+00:00,,20.0157,24.99281389294172
2018-04-27 10:35:00+00:00,,20.6867,19.404590553646994
2018-04-27 10:40:00+00:00,,22.8791,17.168139158513906
2018-04-27 10:45:00+00:00,,26.8788,17.245974083297188
2018-04-27 10:50:00+00:00,,41.6773,21.80966730843346
2018-04-27 10:55:00+00:00,,20.1049,16.162249224949566
2018-04-27 11:00:00+00:00,,19.7563,15.990069675922532
2018-04-27 11:05:00+00:00,,19.7515,15.491718913922403
2018-04-27 11:10:00+00:00,,18.8251,17.20028878323971
2018-04-27 11:15:00+00:00,,19.3354,17.18401659461185
2018-04-27 11:20:00+00:00,,19.9844,19.9776687119789
2018-04-27 11:25:00+00:00,,20.7793,17.508708684880673
2018-04-27 11:30:00+00:00,,30.9314,20.540723233496735
2018-04-27 11:35:00+00:00,,46.2505,18.43490670563544
2018-04-27 11:40:00+00:00,,42.3947,17.574495087442806
2018-04-27 11:45:00+00:00,,44.8822,17.20571163644464
2018-04-27 11:50:00+00:00,,21.3908,21.014813093277503
2018-04-27 11:55:00+00:00,,20.0484,16.645574841487715
2018-04-27 12:00:00+00:00,,20.8242,19.228472715977272
2018-04-27 12:05:00+00:00,,23.0211,18.16527935786956
2018-04-27 12:10:00+00:00,,22.272,20.011900391959653
2018-04-27 12:15:00+00:00,,21.407,20.588122565945515
2018-04-27 12:20:00+00:00,,21.6494,22.37754482875714
2018-04-27 12:25:00+00:00,,21.6105,22.58071710968907
2018-04-27 12:30:00+00:00,,21.0377,19.911348376628013
2018-04-27 12:35:00+00:00,,21.0709,22.734756916759192
2018-04-27 12:40:00+00:00,,21.0938,18.53689736749868
2018-04-27 12:45:00+00:00,,21.1552,17.786474978036086
2018-04-27 12:50:00+00:00,,20.9346,21.335823918432162
2018-04-27 12:55:00+00:00,,20.7884,19.944052875814748
2018-04-27 13:00:00+00:00,,21.6595,21.67024183662329
2018-04-27 13:05:00+00:00,,19.8976,19.57341481411251
2018-04-27 13:10:00+00:00,,17.9518,14.216071125401015
2018-04-27 13:15:00+00:00,,19.9262,23.497350041815125
2018-04-27 13:20:00+00:00,,20.1971,16.836299431076228
2018-04-27 13:25:00+00:00,,20.0263,16.911577560634353
2018-04-27 13:30:00+00:00,,21.4349,22.52769852056655
2018-04-27 13:35:00+00:00,,21.4271,30.25658648412571
2018-04-27 13:40:00+00:00,,21.9378,13.533206453965425
2018-04-27 13:45:00+00:00,,23.2377,25.20513077703232
2018-04-27 13:50:00+00:00,,25.6834,16.794608788714893
2018-04-27 13:55:00+00:00,,24.8462,20.852832265710372
2018-04-27 14:00:00+00:00,,49.2103,28.984481933341694
2018-04-27 14:05:00+00:00,,29.3217,20.484509273859985
2018-04-27 14:10:00+00:00,,26.4268,22.87640662631215
2018-04-27 14:15:00+00:00,,27.3956,25.357285847788233
2018-04-27 14:20:00+00:00,,27.2841,23.777068562732186
2018-04-27 14:25:00+00:00,,26.9316,17.521025226608938
2018-04-27 14:30:00+00:00,,24.7614,18.084460489941677
2018-04-27 14:35:00+00:00,,23.9033,23.7797912464527
2018-04-27 14:40:00+00:00,,23.8509,22.591483346942795
2018-04-27 14:45:00+00:00,,23.9347,30.3813069123851
2018-04-27 14:50:00+00:00,,23.8296,22.995372781440423
2018-04-27 14:55:00+00:00,,24.0706,21.813588323844858
2018-04-27 15:00:00+00:00,,23.4955,21.423903664240143
2018-04-27 15:05:00+00:00,,23.1497,20.001260125550065
2018-04-27 15:10:00+00:00,,24.1275,22.09054644886813
2018-04-27 15:15:00+00:00,,23.1281,22.805265617603375
2018-04-27 15:20:00+00:00,,22.6231,31.110326190270968
2018-04-27 15:25:00+00:00,,23.8497,24.088778208103474
2018-04-27 15:30:00+00:00,,20.374,19.92627547143105
2018-04-27 15:35:00+00:00,,20.6582,34.9677441079175
2018-04-27 15:40:00+00:00,,19.8743,33.68491871616184
2018-04-27 15:45:00+00:00,,20.1217,25.51028385474888
2018-04-27 15:50:00+00:00,,20.5919,22.212574313632782
2018-04-27 15:55:00+00:00,,21.1082,18.756841374825363
2018-04-27 16:00:00+00:00,,22.271,16.592192705286376
2018-04-27 16:05:00+00:00,,21.4439,29.405271258155732
2018-04-27 16:10:00+00:00,,20.9907,32.42643811991235
2018-04-27 16:15:00+00:00,,20.4287,25.039108538821594
2018-04-27 16:20:00+00:00,,20.8612,40.5193389254165
2018-04-27 16:25:00+00:00,,21.3061,26.236517013759915
2018-04-27 16:30:00+00:00,,23.021,35.818254932071945
2018-04-27 16:35:00+00:00,,21.586,48.94936581555303
2018-04-27 16:40:00+00:00,,22.0549,35.125073533715685
2018-04-27 16:45:00+00:00,,21.229,31.46376139973907
2018-04-27 16:50:00+00:00,,22.0412,32.635576434343676
2018-04-27 16:55:00+00:00,,23.0082,50.72564353685378
2018-04-27 17:00:00+00:00,,28.9669,51.68547154233941
2018-04-27 17:05:00+00:00,,30.9591,50.861792180613236
2018-04-27 17:10:00+00:00,,26.673,27.376718807024687
2018-04-27 17:15:00+00:00,,26.4982,44.68209685495668
2018-04-27 17:20:00+00:00,,23.1223,42.59586797016944
2018-04-27 17:25:00+00:00,,23.6703,38.07729249107189
2018-04-27 17:30:00+00:00,,21.4045,35.46499899300865
2018-04-27 17:35:00+00:00,,23.2647,27.15487117961675
2018-04-27 17:40:00+00:00,,22.6395,42.861028876063166
2018-04-27 17:45:00+00:00,,24.6759,43.577289901947545
2018-04-27 17:50:00+00:00,,27.2291,45.424022883519235
2018-04-27 17:55:00+00:00,,28.0449,35.81991903205117
2018-04-27 18:00:00+00:00,,28.7816,30.7426218832648
2018-04-27 18:05:00+00:00,,27.182,50.1694675901604
2018-04-27 18:10:00+00:00,,26.2179,38.94482154726574
2018-04-27 18:15:00+00:00,,24.7557,40.43208168835849
2018-04-27 18:20:00+00:00,,24.2379,41.84488186261761
2018-04-27 18:25:00+00:00,,25.1964,47.706788029572934
2018-04-27 18:30:00+00:00,,31.7464,42.45729833552653
2018-04-27 18:35:00+00:00,,33.6778,41.90162696060463
2018-04-27 18:40:00+00:00,,34.082,46.95056850895931
2018-04-27 18:45:00+00:00,,32.2633,33.06154953884173
2018-04-27 18:50:00+00:00,,27.7528,29.447153105767306
2018-04-27 18:55:00+00:00,,26.2034,16.17486936225706
2018-04-27 19:00:00+00:00,,26.1846,37.93656330481659
2018-04-27 19:05:00+00:00,,27.0331,40.47434112397986
2018-04-27 19:10:00+00:00,,99.2026,44.315466652500554
2018-04-27 19:15:00+00:00,,76.0094,26.371315016100095
2018-04-27 19:20:00+00:00,,92.6842,34.874248168012514
2018-04-27 19:25:00+00:00,,73.7636,44.88748447855603
2018-04-27 19:30:00+00:00,,36.1717,25.08621613277479
2018-04-27 19:35:00+00:00,,90.1841,21.170388697968317
2018-04-27 19:40:00+00:00,,36.1745,34.41253318438223
2018-04-27 19:45:00+00:00,,70.2187,38.870502010690295
2018-04-27 19:50:00+00:00,,42.5618,33.49611348224542
2018-04-27 19:55:00+00:00,,29.3952,73.33114128910094
2018-04-27 20:00:00+00:00,,30.1802,52.91632633716446
2018-04-27 20:05:00+00:00,,29.5258,30.217874343565622
2018-04-27 20:10:00+00:00,,31.3992,36.36481515095899
2018-04-27 20:15:00+00:00,,31.3897,37.04207336125036
2018-04-27 20:20:00+00:00,,27.8035,57.203122934342524
2018-04-27 20:25:00+00:00,,31.3242,48.934864720970054
2018-04-27 20:30:00+00:00,,32.1844,31.442264984742934
2018-04-27 20:35:00+00:00,,29.9767,20.40140266029082
2018-04-27 20:40:00+00:00,,48.3239,37.81396188238344
2018-04-27 20:45:00+00:00,,35.9816,56.47847113264825
2018-04-27 20:50:00+00:00,,33.833,25.291969554362492
2018-04-27 20:55:00+00:00,,32.3644,26.73242679824888
2018-04-27 21:00:00+00:00,,32.0872,42.23554130777211
2018-04-27 21:05:00+00:00,,27.6045,25.165923826248726
2018-04-27 21:10:00+00:00,,22.2848,39.800661059409016
2018-04-27 21:15:00+00:00,,21.4508,34.27825609840721
2018-04-27 21:20:00+00:00,,21.16,38.46669722665555
2018-04-27 21:25:00+00:00,,21.1788,44.537273641944964
2018-04-27 21:30:00+00:00,,21.5505,24.58185980633574
2018-04-27 21:35:00+00:00,,21.72,40.57465139505822
2018-04-27 21:40:00+00:00,,23.024,39.61854992549423
2018-04-27 21:45:00+00:00,,22.7468,43.29306686727582
2018-04-27 21:50:00+00:00,,23.0935,55.9098136562738
2018-04-27 21:55:00+00:00,,22.6283,50.393640615504815
2018-04-27 22:00:00+00:00,,24.1785,34.18085821263845
2018-04-27 22:05:00+00:00,,24.6085,25.832796649173638
2018-04-27 22:10:00+00:00,,24.4486,28.859051319525392
2018-04-27 22:15:00+00:00,,24.3176,26.15035540261603
2018-04-27 22:20:00+00:00,,24.6654,55.827109745127274
2018-04-27 22:25:00+00:00,,25.1145,31.31229817748009
2018-04-27 22:30:00+00:00,,26.1687,45.764535506572656
2018-04-27 22:35:00+00:00,,26.2272,35.01911826273498
2018-04-27 22:40:00+00:00,,24.9657,27.67640497092156
2018-04-27 22:45:00+00:00,,25.0376,43.906069242641884
2018-04-27 22:50:00+00:00,,25.2991,42.20356486627641
2018-04-27 22:55:00+00:00,,24.4674,44.369366174764195
2018-04-27 23:00:00+00:00,,24.1249,34.18003172944599
2018-04-27 23:05:00+00:00,,23.5645,34.09746930748777
2018-04-27 23:10:00+00:00,,22.473,48.742249346178276
2018-04-27 23:15:00+00:00,,23.735,23.127560552621897
2018-04-27 23:20:00+00:00,,24.347,45.48052808965576
2018-04-27 23:25:00+00:00,,25.8253,41.83811784216544
2018-04-27 23:30:00+00:00,,26.8041,43.744989382946905
2018-04-27 23:35:00+00:00,,26.6437,26.58913067622825
2018-04-27 23:40:00+00:00,,26.4152,45.758619430511224
2018-04-27 23:45:00+00:00,,26.4074,43.5735704977751
2018-04-27 23:50:00+00:00,,24.6928,46.397191418497236
2018-04-27 23:55:00+00:00,,23.6837,55.53079554193002
2018-04-28 00:00:00+00:00,,22.4557,55.129256213563814
2018-04-28 00:05:00+00:00,,23.9932,54.60312031620211
2018-04-28 00:10:00+00:00,,24.3284,50.2299464505636
2018-04-28 00:15:00+00:00,,24.4219,48.25342117144523
2018-04-28 00:20:00+00:00,,24.6837,46.52618570504251
2018-04-28 00:25:00+00:00,,24.6701,53.995880074223535
2018-04-28 00:30:00+00:00,,24.2595,48.366527652926436
2018-04-28 00:35:00+00:00,,24.1149,37.36496911527928
2018-04-28 00:40:00+00:00,,24.6696,37.706640868030874
2018-04-28 00:45:00+00:00,,24.1981,36.27384432676486
2018-04-28 00:50:00+00:00,,22.7399,28.77457609875388
2018-04-28 00:55:00+00:00,,20.4156,36.00549911205722
2018-04-28 01:00:00+00:00,,19.3216,29.979168582334015
2018-04-28 01:05:00+00:00,,19.6215,50.57674340534141
2018-04-28 01:10:00+00:00,,19.2912,31.811906780052585
2018-04-28 01:15:00+00:00,,20.1838,30.972828558543718
2018-04-28 01:20:00+00:00,,20.2849,28.6829694818046
2018-04-28 01:25:00+00:00,,21.2349,34.37351645588179
2018-04-28 01:30:00+00:00,,21.3713,31.493054819903147
2018-04-28 01:35:00+00:00,,23.3825,26.463701456030464
2018-04-28 01:40:00+00:00,,22.2938,29.215337392111408
2018-04-28 01:45:00+00:00,,22.1773,29.76801197091088
2018-04-28 01:50:00+00:00,,22.4514,29.88299175622742
2018-04-28 01:55:00+00:00,,23.3775,29.52265633175866
2018-04-28 02:00:00+00:00,,23.8695,30.468301608798818
2018-04-28 02:05:00+00:00,,22.6666,33.48959073867828
2018-04-28 02:10:00+00:00,,31.7438,36.58509147814164
2018-04-28 02:15:00+00:00,,22.9022,49.300163106619095
2018-04-28 02:20:00+00:00,,22.6265,50.437741640741734
2018-04-28 02:25:00+00:00,,22.8388,32.12244911626302
2018-04-28 02:30:00+00:00,,22.8445,30.316058002748434
2018-04-28 02:35:00+00:00,,20.8641,26.787196140236766
2018-04-28 02:40:00+00:00,,20.2371,32.33004806165814
2018-04-28 02:45:00+00:00,,19.141,32.91115422153332
2018-04-28 02:50:00+00:00,,15.8091,31.839985069876665
2018-04-28 02:55:00+00:00,,18.5398,28.70062770939476
2018-04-28 03:00:00+00:00,,18.7975,31.657956166780764
2018-04-28 03:05:00+00:00,,18.6817,34.163924881496314
2018-04-28 03:10:00+00:00,,19.374,33.61983864705857
2018-04-28 03:15:00+00:00,,18.7716,31.83026987866083
2018-04-28 03:20:00+00:00,,18.7006,27.698358729774153
2018-04-28 03:25:00+00:00,,18.9387,26.44286446284834
2018-04-28 03:30:00+00:00,,18.7721,27.861319579388226
2018-04-28 03:35:00+00:00,,18.3917,28.641668583713113
2018-04-28 03:40:00+00:00,,15.0214,24.10210613282308
2018-04-28 03:45:00+00:00,,14.8537,23.882246010754194
2018-04-28 03:50:00+00:00,,14.4403,21.307793587697976
2018-04-28 03:55:00+00:00,,15.5674,23.972255506650956
2018-04-28 04:00:00+00:00,,17.4941,29.640877364613296
2018-04-28 04:05:00+00:00,,15.5283,23.52500902235874
2018-04-28 04:10:00+00:00,,14.8155,27.814721111839003
2018-04-28 04:15:00+00:00,,14.644,27.027759981419564
2018-04-28 04:20:00+00:00,,0.0001,25.048390955591763
2018-04-28 04:25:00+00:00,,0.0016,25.482175514032367
2018-04-28 04:30:00+00:00,,0.0016,25.186611345281523
2018-04-28 04:35:00+00:00,,1.0442,22.663954731535863
2018-04-28 04:40:00+00:00,,8.4791,24.639670468984523
2018-04-28 04:45:00+00:00,,14.1011,34.1855329451773
2018-04-28 04:50:00+00:00,,0.0018,25.09855161718549
2018-04-28 04:55:00+00:00,,8.4821,24.82967458333581
2018-04-28 05:00:00+00:00,,0.0023,22.228428882519363
2018-04-28 05:05:00+00:00,,0.0018,20.33983839438664
2018-04-28 05:10:00+00:00,,0.0018,30.015505384232643
2018-04-28 05:15:00+00:00,,13.3704,28.82287261297148
2018-04-28 05:20:00+00:00,,12.2491,29.78628650169032
2018-04-28 05:25:00+00:00,,13.4194,29.355629767378463
2018-04-28 05:30:00+00:00,,13.4634,30.669478945072715
2018-04-28 05:35:00+00:00,,13.3637,33.672764424943765
2018-04-28 05:40:00+00:00,,13.0586,34.52569580571065
2018-04-28 05:45:00+00:00,,13.1821,30.966810859004045
2018-04-28 05:50:00+00:00,,13.0723,25.31440181788564
2018-04-28 05:55:00+00:00,,14.5317,27.901522134685557
2018-04-28 06:00:00+00:00,,14.9025,29.848087161293765
2018-04-28 06:05:00+00:00,,14.7201,27.579824536113946
2018-04-28 06:10:00+00:00,,14.5989,23.430624229327268
2018-04-28 06:15:00+00:00,,14.6195,27.549727601148394
2018-04-28 06:20:00+00:00,,14.4937,30.654482364764704
2018-04-28 06:25:00+00:00,,14.451,30.125742723467994
2018-04-28 06:30:00+00:00,,14.416,26.3323810184932
2018-04-28 06:35:00+00:00,,14.501,27.05222995592483
2018-04-28 06:40:00+00:00,,14.4783,27.83074528026528
2018-04-28 06:45:00+00:00,,12.5564,29.752456410714615
2018-04-28 06:50:00+00:00,,14.2749,29.631287979554973
2018-04-28 06:55:00+00:00,,14.3058,24.621499302838963
2018-04-28 07:00:00+00:00,,14.0797,24.93910195712803
2018-04-28 07:05:00+00:00,,14.1156,24.45895635421347
2018-04-28 07:10:00+00:00,,14.1087,27.90875055686279
2018-04-28 07:15:00+00:00,,13.9586,27.683854889066062
2018-04-28 07:20:00+00:00,,15.0487,39.61961189307427
2018-04-28 07:25:00+00:00,,14.8262,24.49920300818658
2018-04-28 07:30:00+00:00,,14.727,27.013492792003515
2018-04-28 07:35:00+00:00,,14.568,24.392756820277867
2018-04-28 07:40:00+00:00,,14.3294,24.56599699639152
2018-04-28 07:45:00+00:00,,14.1979,24.62654637421028
2018-04-28 07:50:00+00:00,,14.2458,24.61312456122864
